 z u d s sea 
  0.20000000298023224        9.5185542300704473E-003  -1.1741529240608084E-002  -2.2053326825385375E-004  -6.3933886706588755E-003
  0.20800000429153442        8.8970938460632958E-003  -1.1469932551816041E-002  -2.3948984326641162E-004  -5.8399658016119460E-003
  0.21600000560283661        8.2967497672354479E-003  -1.1195176299296021E-002  -2.5985158301949761E-004  -5.3298038595126626E-003
  0.22400000691413879        7.7172624647269660E-003  -1.0916079547513379E-002  -2.8172907125997507E-004  -4.8598693973290674E-003
  0.23200000822544098        7.1587814403684677E-003  -1.0631281425683698E-002  -3.0526289819995223E-004  -4.4269386450922063E-003
  0.24000000953674316        6.6218943914851799E-003  -1.0340533402882152E-002  -3.3054458545126678E-004  -4.0285869084446084E-003
  0.24799999594688416        6.1074102867454145E-003  -1.0042954452392698E-002  -3.5767494151584829E-004  -3.6622358854279079E-003
  0.25600001215934753        5.6159388522610161E-003  -9.7383587066286036E-003  -3.8673380107575315E-004  -3.3258385274229710E-003
  0.26399999856948853        5.1483734585675636E-003  -9.4268582650514129E-003  -4.1779721253908851E-004  -3.0172878266589605E-003
  0.27200001478195190        4.7050681227707803E-003  -9.1085186564642574E-003  -4.5089251936764263E-004  -2.7346495722460908E-003
  0.28000000119209290        4.2865230961041442E-003  -8.7839798960158925E-003  -4.8603675986268202E-004  -2.4761030671986441E-003
  0.28800001740455627        3.8930804904211348E-003  -8.4539729242512785E-003  -5.2322384997591633E-004  -2.2398774034156463E-003
  0.29600000381469727        3.5248001230014942E-003  -8.1192029848941600E-003  -5.6239019055929703E-004  -2.0243631844891019E-003
  0.30400002002716064        3.1813174452965253E-003  -7.7806070836621832E-003  -6.0350081332846901E-004  -1.8279537798167671E-003
  0.31200000643730164        2.8625058337669335E-003  -7.4392808971486535E-003  -6.4640209818985492E-004  -1.6491483975670715E-003
  0.31999999284744263        2.5681156359749391E-003  -7.0966290406234700E-003  -6.9099352847091383E-004  -1.4866595034232018E-003
  0.32800000905990601        2.2968082833737442E-003  -6.7534078655708003E-003  -7.3708458566628873E-004  -1.3390723885765383E-003
  0.33600002527236938        2.0482525345638354E-003  -6.4112958551688923E-003  -7.8441997416776519E-004  -1.2050888353870774E-003
  0.34400001168251038        1.8212530129851838E-003  -6.0715226884224364E-003  -8.3275309847565893E-004  -1.0835584856198936E-003
  0.35199999809265137        1.6148813722485086E-003  -5.7352006018703420E-003  -8.8176416050987725E-004  -9.7339801617571874E-004
  0.36000001430511475        1.4279210313928078E-003  -5.4037783200301670E-003  -9.3115854680769696E-004  -8.7354375921643100E-004
  0.36800003051757812        1.2591971303003156E-003  -5.0782285309963898E-003  -9.8056520869905443E-004  -7.8312404245407623E-004
  0.37600001692771912        1.1075154013337203E-003  -4.7597429470920671E-003  -1.0296260599276599E-003  -7.0126666363605657E-004
  0.38400000333786011        9.7162344355520831E-004  -4.4492790993904841E-003  -1.0779356315656135E-003  -6.2718073929052807E-004
  0.39200001955032349        8.5032492343309069E-004  -4.1478087288137613E-003  -1.1250826101997546E-003  -5.6017684368561487E-004
  0.40000000596046448        7.4241896526896372E-004  -3.8561138990120367E-003  -1.1706539804243645E-003  -4.9960494351114395E-004
  0.40799999237060547        6.4676453421730036E-004  -3.5749634908608693E-003  -1.2142331778666267E-003  -4.4487658221370685E-004
  0.41600000858306885        5.6223089587950842E-004  -3.3049707652403294E-003  -1.2553526167044125E-003  -3.9546265418656203E-004
  0.42400002479553223        4.8776267639778537E-004  -3.0465809144193620E-003  -1.2936457564077576E-003  -3.5087931154621711E-004
  0.43200001120567322        4.2236448114257554E-004  -2.8003110366721855E-003  -1.3287279765810749E-003  -3.1069334298628701E-004
